"newColName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TNFRSF9",22.4488579814078,0.216428403363564,0.18514116011911,1.16899128872437,0.242407141145456,0.486460923227423
"TNFSF10",3878.44031605536,0.100965517362095,0.154576753439127,0.653174006542034,0.51364410575217,0.726446431467576
"TNFSF11",12.8904914512338,1.60377047157319,0.265083081189709,6.05006726334769,1.44785369905839e-09,1.91851261108318e-07
"TNFSF12",306.15720518851,0.136743555386087,0.0850497444178915,1.60780677616382,0.107877503922018,0.307176522699302
"TNFSF12-TNFSF13",44.5315473277468,-0.0814157385356931,0.128624020009337,-0.632974607151785,0.526750225349775,0.735629712571939
"TNFSF13",1027.66031736119,0.0436432696630494,0.085780685646511,0.508777346953096,0.61090829956106,0.792312232197903
"TNFSF13B",89.9829357138223,-0.00438865062743338,0.138697681863922,-0.0316418455482129,0.974757672162028,0.989099354761259
"TNFSF14",14.2420081736382,0.187287437078274,0.22669854155514,0.82615192754877,0.408717914089529,0.643781621344935
"TNFSF15",19.7465080861187,-0.226970309568716,0.134299445136848,-1.69003162550254,0.0910219044162848,0.277031876285402
"TNFSF18",1.22795595827923,0.672003638042459,0.325256942166891,2.06607008467063,0.0388218624528482,0.166108496836046
"TNFSF4",164.501690852254,-0.217376743997695,0.149995134305103,-1.44922530323905,0.147274673395465,0.368718656468419
"TNFSF8",43.0380072100847,-0.0201078089565865,0.162208267690378,-0.123962910416923,0.901344641696461,0.954411645103233
"TNFSF9",34.7875045288929,-0.635125011761401,0.196573278915191,-3.23098345444713,0.00123365080795284,0.0162038055467333
"TNIK",158.371818481382,-0.317053090313585,0.178703450350627,-1.77418561136625,0.0760324534293089,0.248626536608524
"TNIP1",2867.6874247441,0.0686878400701556,0.0633676194157358,1.08395803256416,0.278383406947714,0.524709484008447
"TNIP2",731.575484243152,0.0574870169599975,0.0630816254194325,0.911311599499281,0.362131216404442,0.603194994992554
"TNIP3",19.8257520368063,-0.453863320591266,0.240583866780716,-1.88650771418911,0.0592265698613146,0.215288904212186
"TNK1",256.384298715911,0.110973286856732,0.0811231970170247,1.36795997861675,0.171324603753966,0.399314775384158
"TNK2",1133.92793356035,-0.100607021270369,0.0878475676039773,-1.14524538373006,0.252107523298121,0.496907981773536
"TNKS1BP1",3899.0964855398,-0.0984306003603324,0.0741651369579193,-1.32718153566117,0.184448638774469,0.417480467670788
"TNKS2",1363.25727167036,0.0402312706212731,0.0561165269805841,0.716923743965709,0.473421150290361,0.695202293789326
"TNKS",1013.80644634286,-0.0685077709082285,0.0817606842552202,-0.837906036774081,0.402083478071974,0.638149333860002
"TNMD",2.99118902281361,0.0328250638127478,0.351541208235645,0.0933747254766914,0.925605868925924,0.966080352363841
"TNN",10.5467007322294,0.197053878466934,0.232006600855463,0.849346000244605,0.395688791396971,0.632772003706168
"TNNC1",166.062348430118,0.264925987629555,0.242550718389198,1.09224985763371,0.274723293385833,0.520670254758362
"TNNC2",10.6144639787597,0.737670189587541,0.193934165417602,3.80371446154988,0.000142542476377951,0.00337550324153357
"TNNI1",117.81030998049,0.687356812436786,0.144132453741406,4.76892465641362,1.85211908249655e-06,0.000106977685851508
"TNNI2",10.3685459145676,0.235614083004908,0.180542426842894,1.30503442944155,0.191881124400932,0.426373581113341
"TNNI3",166.713820252392,0.107392240289186,0.152997834692699,0.701920001056792,0.482729054823055,0.702800153253052
"TNNI3K",11.0724093444306,0.142159870335867,0.261496002351117,0.543640702181694,0.586688745103193,0.775012305783949
"TNNT1",1860.22116753078,0.0845861792396561,0.149404702491351,0.566154731605938,0.571288599914418,0.764873095026577
"TNNT2",139.660727595983,0.195890891145568,0.240380349822142,0.814920567719069,0.415117779200383,0.649491013975525
"TNNT3",33.3434530577039,1.58212425358072,0.319509939700453,4.95172154914489,7.35598096289081e-07,4.85575578506429e-05
"TNP1",0,NA,NA,NA,NA,NA
"TNP2",0,NA,NA,NA,NA,NA
"TNPO1",1828.77017854402,0.0612102500898829,0.0491395505558103,1.24564122784077,0.212896139319893,0.451364861962798
"TNPO2",2492.02735634882,0.0487539175079414,0.0842770486389065,0.578495786163947,0.56292944151206,0.759948420517554
"TNPO3",1046.81501035275,-0.0677127254101554,0.0550923668202403,-1.22907635518898,0.219043179394555,0.458997341380149
"TNR",0.201942527010651,0.198176044500325,0.815288227694685,0.243074826507294,0.807947431994962,NA
"TNRC18",3911.32803057843,0.00928466822637181,0.0892956894936221,0.103976667619941,0.917187864733031,0.962059753098585
"TNRC6A",945.942785863505,0.00488275150621291,0.0575402347145903,0.0848580394298392,0.932374251095471,0.96883067626764
